사용일자,노선명,역명,승차총승객수,하차총승객수
20251014,우이신설선,가오리,4853,4888
20251014,우이신설선,화계,4146,3937
20251014,우이신설선,삼양,2776,2978
20251014,우이신설선,삼양사거리,2945,2933
20251014,우이신설선,솔샘,6775,6442
20251014,우이신설선,북한산보국문,7156,6852
20251014,우이신설선,정릉,5626,4983
20251014,우이신설선,성신여대입구(돈암),4198,4308
20251014,우이신설선,보문,2004,1991
20251014,우이신설선,신설동,2985,2729
20251014,일산선,원흥,12929,12529
20251014,일산선,삼송,21942,21126
20251014,일산선,원당,13378,12749
20251014,일산선,화정,19107,19653
20251014,일산선,대곡,11793,10367
20251014,일산선,백석,11245,11617
20251014,일산선,마두,8949,9132
20251014,일산선,정발산,7701,7699
20251014,일산선,주엽,10105,10158
20251014,일산선,대화,12830,10370
20251014,장항선,봉명,1596,1587
20251014,장항선,쌍용(나사렛대),3582,3460
20251014,장항선,아산,4567,4172
20251014,장항선,탕정,2378,2025
20251014,장항선,배방,1402,1357
20251014,장항선,온양온천,5722,5720
20251014,장항선,신창(순천향대),3053,2935
20251014,중앙선,회기,31672,30568
20251014,중앙선,중랑,6060,5856
20251014,중앙선,상봉,6235,6294
20251014,중앙선,망우,8284,8044
20251014,중앙선,양원,3728,3611
20251014,중앙선,구리,8844,9265
20251014,중앙선,도농,11006,10060
20251014,중앙선,양정,556,460
20251014,중앙선,덕소,5982,5907
20251014,중앙선,도심,3226,2559
20251014,중앙선,팔당,737,738
20251014,중앙선,운길산,662,635
20251014,중앙선,양수,1878,1853
20251014,중앙선,신원,182,172
20251014,중앙선,국수,802,808
20251014,중앙선,아신,607,612
20251014,중앙선,오빈,333,337
20251014,중앙선,양평,3243,3312
20251014,중앙선,원덕,381,362
20251014,중앙선,용문,1880,1830
20251014,중앙선,지평,46,61
20251014,경의선,계양,1,0
20251014,경의선,일산,12027,11963
20251014,1호선,서울역,72843,67948
20251014,1호선,시청,29931,30054
20251014,1호선,종각,44376,44378
20251014,1호선,종로3가,27327,24192
20251014,1호선,종로5가,25710,25410
20251014,1호선,동대문,12322,11831
20251014,1호선,신설동,15484,15038
20251014,1호선,제기동,17870,18232
20251014,1호선,청량리(서울시립대입구),25231,24580
20251014,1호선,동묘앞,9424,9787
20251014,2호선,시청,31171,30039
20251014,2호선,을지로입구,52918,55130
20251014,2호선,을지로3가,27074,27284
20251014,2호선,을지로4가,15708,15420
20251014,2호선,동대문역사문화공원(DDP),14284,16345
20251014,2호선,신당,16394,16883
20251014,2호선,상왕십리,16190,16044
20251014,2호선,왕십리(성동구청),17064,14800
20251014,2호선,한양대,17814,19329
20251014,2호선,뚝섬,26435,28482
20251014,2호선,성수,49916,54597
20251014,2호선,건대입구,37677,38366
20251014,2호선,구의(광진구청),29883,29624
20251014,2호선,강변(동서울터미널),27114,23981
20251014,2호선,잠실나루,18072,17573
20251014,2호선,잠실(송파구청),74512,75664
20251014,2호선,잠실새내,25687,24614
20251014,2호선,종합운동장,9363,10579
20251014,2호선,삼성(무역센터),58414,59909
20251014,2호선,선릉,67828,59649
20251014,2호선,역삼,61277,69609
20251014,2호선,강남,88300,87119
20251014,2호선,교대(법원.검찰청),35228,41769
20251014,2호선,서초,24661,24828
20251014,2호선,방배,21956,22769
20251014,2호선,사당,44394,47686
20251014,2호선,낙성대(강감찬),30608,30177
20251014,2호선,서울대입구(관악구청),53009,50899
20251014,2호선,봉천,27579,26044
20251014,2호선,신림,59648,58196
20251014,2호선,신대방,27346,26330
20251014,2호선,구로디지털단지,64829,64371
20251014,2호선,대림(구로구청),26919,27285
20251014,2호선,신도림,52834,49713
20251014,2호선,문래,26458,26833
20251014,2호선,영등포구청,26548,27469
20251014,2호선,당산,21063,24406
20251014,2호선,합정,31332,33917
20251014,2호선,홍대입구,61125,65185
20251014,2호선,신촌,41031,41840
20251014,2호선,이대,19816,21724
20251014,2호선,아현,12659,11807
20251014,2호선,충정로(경기대입구),11760,12367
20251014,2호선,용답,3310,3320
20251014,2호선,신답,1959,2178
20251014,2호선,신설동,3679,3728
20251014,2호선,도림천,1479,1561
20251014,2호선,양천구청,7717,8137
20251014,2호선,신정네거리,11640,12005
20251014,2호선,용두(동대문구청),3059,3154
20251014,3호선,지축,8468,8773
20251014,3호선,구파발,24758,23917
20251014,3호선,연신내,40330,38512
20251014,3호선,불광,18698,19866
20251014,3호선,녹번,17339,16080
20251014,3호선,홍제,20644,19635
20251014,3호선,무악재,4759,4742
20251014,3호선,독립문,8913,9166
20251014,3호선,경복궁(정부서울청사),25089,24643
20251014,3호선,안국,27734,28410
20251014,3호선,종로3가,12138,13660
20251014,3호선,을지로3가,13136,12832
20251014,3호선,충무로,4,0
20251014,3호선,동대입구,13395,14864
20251014,3호선,약수,14149,13779
20251014,3호선,금호,9001,8410
20251014,3호선,옥수,10025,10228
20251014,3호선,압구정,33751,35755
20251014,3호선,신사,28845,30477
20251014,3호선,잠원,7996,7666
20251014,3호선,고속터미널,43219,40555
20251014,3호선,교대(법원.검찰청),19271,11517
20251014,3호선,남부터미널(예술의전당),33959,34058
20251014,3호선,양재(서초구청),43200,45607
20251014,3호선,매봉,15125,14376
20251014,3호선,도곡,7059,6841
20251014,3호선,대치,14086,14285
20251014,3호선,학여울,2092,2131
20251014,3호선,대청,13609,12573
20251014,3호선,일원,13801,13480
20251014,3호선,수서,19933,19847
20251014,3호선,가락시장,10081,9745
20251014,3호선,경찰병원,8743,8697
20251014,3호선,오금,7548,6849
20251014,4호선,불암산,10703,9212
20251014,4호선,상계,21642,20569
20251014,4호선,노원,22539,24782
20251014,4호선,창동,29678,31290
20251014,4호선,쌍문,32435,30398
20251014,4호선,수유(강북구청),37558,38147
20251014,4호선,미아(서울사이버대학),18704,17927
20251014,4호선,미아사거리,28996,28646
20251014,4호선,길음,25161,25449
20251014,4호선,성신여대입구(돈암),25152,24274
20251014,4호선,한성대입구(삼선교),16994,16351
20251014,4호선,혜화,38325,37685
20251014,4호선,동대문,21211,21530
20251014,4호선,동대문역사문화공원(DDP),19434,17446
20251014,4호선,충무로,35753,36858
20251014,4호선,명동,34492,36136
20251014,4호선,회현(남대문시장),31146,32730
20251014,4호선,서울역,14067,21587
20251014,4호선,숙대입구(갈월),17565,17214
20251014,4호선,삼각지(전쟁기념관),6746,7432
20251014,4호선,신용산,21142,22713
20251014,4호선,이촌(국립중앙박물관),8995,10067
20251014,4호선,동작(현충원),2339,2365
20251014,4호선,총신대입구(이수),21745,23437
20251014,4호선,사당,27138,24163
20251014,4호선,남태령,1542,1342
20251014,5호선,방화,7945,7735
20251014,5호선,개화산,6961,6596
20251014,5호선,김포공항,12816,7533
20251014,5호선,송정,7026,6552
20251014,5호선,마곡,17413,17610
20251014,5호선,발산,26794,27381
20251014,5호선,우장산,17243,17105
20251014,5호선,화곡,31940,29794
20251014,5호선,까치산,30712,29655
20251014,5호선,신정(은행정),15238,12662
20251014,5호선,목동,18938,21066
20251014,5호선,오목교(목동운동장앞),23376,24999
20251014,5호선,양평,9812,9588
20251014,5호선,영등포구청,5937,5756
20251014,5호선,영등포시장,13056,13144
20251014,5호선,신길,5464,5771
20251014,5호선,여의도,32917,34947
20251014,5호선,여의나루,12742,13790
20251014,5호선,마포,16597,16873
20251014,5호선,공덕,16529,17173
20251014,5호선,애오개,7699,7456
20251014,5호선,충정로(경기대입구),5960,6297
20251014,5호선,서대문,23396,23491
20251014,5호선,광화문(세종문화회관),37324,39575
20251014,5호선,종로3가,14129,14715
20251014,5호선,을지로4가,7546,7419
20251014,5호선,동대문역사문화공원(DDP),3509,4074
20251014,5호선,청구,3943,3614
20251014,5호선,신금호,7365,7830
20251014,5호선,행당,8992,8009
20251014,5호선,왕십리(성동구청),5029,5539
20251014,5호선,마장,6694,6364
20251014,5호선,답십리,18101,16380
20251014,5호선,장한평,21842,21673
20251014,5호선,군자(능동),13150,14499
20251014,5호선,아차산(어린이대공원후문),16441,15998
20251014,5호선,광나루(장신대),12361,11865
20251014,5호선,천호(풍납토성),21160,20833
20251014,5호선,강동,21186,20389
20251014,5호선,길동,9772,9845
20251014,5호선,굽은다리(강동구민회관앞),10600,10066
20251014,5호선,명일,9307,9135
20251014,5호선,고덕,12143,11887
20251014,5호선,상일동,16807,15910
20251014,5호선,둔촌동,14734,14532
20251014,5호선,올림픽공원(한국체대),5495,4544
20251014,5호선,방이,8349,8777
20251014,5호선,오금,4406,4497
20251014,5호선,개롱,7441,7592
20251014,5호선,거여,11836,11756
20251014,5호선,마천,8303,7277
20251014,5호선,강일,6909,6486
20251014,5호선,미사,19353,19580
20251014,5호선,하남풍산,5166,5084
20251014,5호선,하남시청(덕풍·신장),9932,9349
20251014,5호선,하남검단산,6823,6474
20251014,6호선,응암,20458,20153
20251014,6호선,역촌,4368,5220
20251014,6호선,불광,5179,5011
20251014,6호선,독바위,2979,3144
20251014,6호선,연신내,1,0
20251014,6호선,구산,9418,7164
20251014,6호선,새절(신사),14767,13818
20251014,6호선,증산(명지대앞),10584,10485
20251014,6호선,디지털미디어시티,17686,18674
20251014,6호선,월드컵경기장(성산),14445,16516
20251014,6호선,마포구청,17140,15439
20251014,6호선,망원,15819,16805
20251014,6호선,합정,13863,14029
20251014,6호선,상수,10373,11702
20251014,6호선,광흥창(서강),11135,10604
20251014,6호선,대흥(서강대앞),11788,12403
20251014,6호선,공덕,21580,21077
20251014,6호선,효창공원앞,9247,8674
20251014,6호선,삼각지(전쟁기념관),8319,7475
20251014,6호선,녹사평(용산구청),5339,5253
20251014,6호선,이태원,10508,11034
20251014,6호선,한강진,9321,11014
20251014,6호선,버티고개,2567,2494
20251014,6호선,약수,4302,4176
20251014,6호선,청구,4217,4197
20251014,6호선,신당,9198,9550
20251014,6호선,동묘앞,9025,9518
20251014,6호선,창신,4328,3708
20251014,6호선,보문,9536,8836
20251014,6호선,안암(고대병원앞),16930,17488
20251014,6호선,고려대(종암),11063,10436
20251014,6호선,월곡(동덕여대),14485,13865
20251014,6호선,상월곡(한국과학기술연구원),8028,7692
20251014,6호선,돌곶이,13704,12839
20251014,6호선,석계,14427,14686
20251014,6호선,태릉입구,6629,7400
20251014,6호선,화랑대(서울여대입구),14165,11812
20251014,6호선,봉화산(서울의료원),9892,9341
20251014,7호선,장암,3252,1221
20251014,7호선,도봉산,10660,11921
20251014,7호선,수락산,14018,13830
20251014,7호선,마들,15061,14307
20251014,7호선,노원,21414,23253
20251014,7호선,중계,17037,15840
20251014,7호선,하계,20214,19312
20251014,7호선,공릉(서울과학기술대),13982,13904
20251014,7호선,태릉입구,9778,9276
20251014,7호선,먹골,11262,11546
20251014,7호선,중화,12450,12366
20251014,7호선,상봉,19202,18525
20251014,7호선,면목,17549,17038
20251014,7호선,사가정,17801,18472
20251014,7호선,용마산(용마폭포공원),6347,6322
20251014,7호선,중곡,13073,12125
20251014,7호선,군자(능동),16958,13839
20251014,7호선,어린이대공원(세종대),20312,20837
20251014,7호선,건대입구,15288,15984
20251014,7호선,자양(뚝섬한강공원),9265,9213
20251014,7호선,청담,21507,22905
20251014,7호선,강남구청,19115,20756
20251014,7호선,학동,27176,27418
20251014,7호선,논현,22137,22144
20251014,7호선,반포,7642,7358
20251014,7호선,고속터미널,17358,15469
20251014,7호선,내방,17310,16960
20251014,7호선,이수,18517,18141
20251014,7호선,남성,12921,12909
20251014,7호선,숭실대입구(살피재),17616,17852
20251014,7호선,상도,14700,14923
20251014,7호선,장승배기,11088,10912
20251014,7호선,신대방삼거리,16821,16842
20251014,7호선,보라매,7380,7652
20251014,7호선,신풍,13604,13330
20251014,7호선,대림(구로구청),9464,9365
20251014,7호선,남구로,17428,18236
20251014,7호선,가산디지털단지,52161,51820
20251014,7호선,철산,25076,27057
20251014,7호선,광명사거리,23451,24577
20251014,7호선,천왕,13545,13554
20251014,7호선,온수(성공회대입구),12199,11185
20251014,8호선,암사역사공원,8000,6763
20251014,8호선,암사,17880,16707
20251014,8호선,천호(풍납토성),18842,21594
20251014,8호선,강동구청,11969,12440
20251014,8호선,몽촌토성(평화의문),7762,7944
20251014,8호선,잠실(송파구청),18224,21931
20251014,8호선,석촌,9337,10718
20251014,8호선,송파,11125,10574
20251014,8호선,가락시장,9551,10512
20251014,8호선,문정,27025,28145
20251014,8호선,장지,19069,17354
20251014,8호선,복정,11418,9907
20251014,8호선,산성,7103,7160
20251014,8호선,남한산성입구(성남법원.검찰청),15722,14414
20251014,8호선,단대오거리,13855,13099
20251014,8호선,신흥,5988,5872
20251014,8호선,수진,6116,5700
20251014,8호선,모란,6973,5347
20251014,8호선,남위례,8542,8321
20251014,9호선,개화,3028,1931
20251014,9호선,김포공항,6078,9441
20251014,9호선,공항시장,3144,3395
20251014,9호선,신방화,7786,7774
20251014,9호선,마곡나루(서울식물원),16632,16299
20251014,9호선,양천향교,12908,13331
20251014,9호선,가양,25584,25122
20251014,9호선,증미,9663,9413
20251014,9호선,등촌,14582,13952
20251014,9호선,염창,19885,19222
20251014,9호선,신목동,5577,5049
20251014,9호선,선유도,10659,9734
20251014,9호선,당산,20953,20479
20251014,9호선,국회의사당,20131,21175
20251014,9호선,여의도,34800,34024
20251014,9호선,샛강,7735,7674
20251014,9호선,노량진,29226,28609
20251014,9호선,노들,5652,4705
